,UserID,DestinationID,Rating
333,27326713@N02,446,1.9047619047619049
334,93085601@N00,446,1.6666666666666663
335,41794718@N07,389,5.0
336,41794718@N07,389,5.0
337,41794718@N07,389,5.0
338,41794718@N07,389,5.0
339,41894175704@N01,389,4.375
340,41894175704@N01,388,3.75
341,61009686@N00,388,1.6666666666666663
342,61009686@N00,388,1.6666666666666663
343,42797335@N02,452,5.0
344,64606034@N02,452,5.0
345,44124455505@N01,456,5.0
346,44124455505@N01,456,5.0
347,44124455505@N01,456,5.0
348,44124455505@N01,456,5.0
349,44124455505@N01,418,0.2439024390243902
350,68222897@N00,418,2.0
351,68222897@N00,418,2.0
352,9237707@N05,418,5.0
353,48889099483@N01,437,5.0
354,51137468@N04,428,5.0
355,60474555@N00,414,5.0
356,68222897@N00,414,5.0
357,60474555@N00,410,5.0
358,65809978@N00,457,3.076923076923077
359,65809978@N00,457,3.076923076923077
360,65809978@N00,457,3.076923076923077
361,65809978@N00,457,3.076923076923077
362,68222897@N00,413,4.0
363,68222897@N00,412,3.0
364,8250978@N04,411,2.5
365,95012188@N02,395,5.0
366,10297667@N06,141,5.0
367,11124467@N02,141,5.0
368,20721230@N00,141,4.444444444444445
369,21651911@N00,141,1.6666666666666663
370,23245178@N08,141,5.0
371,23245178@N08,141,5.0
372,26849070@N00,141,5.0
373,26849070@N00,141,5.0
374,30088500@N00,141,5.0
375,30658965@N08,141,5.0
376,30889436@N05,141,5.0
377,31341155@N07,141,5.0
378,36252064@N00,141,5.0
379,44577016@N00,141,5.0
380,44791002@N03,141,5.0
381,46273880@N00,141,5.0
382,53555696@N00,141,5.0
383,58435577@N00,141,5.0
384,62274725@N00,141,5.0
385,7361805@N05,141,5.0
386,77967821@N00,141,5.0
387,77975689@N07,141,5.0
388,81966538@N00,141,5.0
389,82289802@N00,141,1.4583333333333337
390,82289802@N00,141,1.4583333333333337
391,84292292@N00,141,4.705882352941177
392,8581257@N04,141,5.0
393,88878784@N00,141,5.0
394,95012188@N02,141,5.0
395,95674706@N00,141,5.0
396,117641602@N02,147,5.0
397,14338839@N00,147,5.0
398,21375717@N00,147,5.0
399,21424326@N00,147,5.0
400,21424326@N00,147,5.0
401,21424326@N00,147,5.0
402,21424326@N00,147,5.0
403,21424326@N00,147,5.0
404,22816156@N00,147,5.0
405,27527658@N05,147,5.0
406,34117589@N00,147,5.0
407,36389773@N03,147,5.0
408,38778436@N03,147,5.0
409,42656687@N00,147,5.0
410,42960435@N05,147,5.0
411,42960435@N05,147,5.0
412,44613506@N07,147,5.0
413,44613506@N07,147,5.0
414,45533050@N00,147,5.0
415,45533050@N00,147,5.0
416,48971960@N06,147,5.0
417,51308511@N03,147,5.0
418,60184053@N00,147,5.0
419,61871520@N03,147,5.0
420,61871520@N03,147,5.0
421,66146036@N00,147,5.0
422,68222897@N00,147,5.0
423,7382319@N06,147,5.0
424,75612439@N00,147,5.0
425,75612439@N00,147,5.0
426,82289802@N00,147,1.25
427,8250978@N04,147,5.0
428,8250978@N04,147,5.0
429,8250978@N04,147,5.0
430,8293801@N07,147,5.0
431,8293801@N07,147,5.0
432,8293801@N07,147,5.0
433,84292292@N00,147,3.431372549019608
434,84292292@N00,147,3.431372549019608
435,84292292@N00,147,3.431372549019608
436,91685781@N00,147,5.0
437,94571356@N00,147,5.0
438,9967575@N08,147,5.0
439,11841413@N08,138,5.0
440,28036738@N04,138,5.0
441,30658965@N08,138,5.0
442,31902638@N06,138,5.0
443,36284883@N00,138,2.5
444,36284883@N00,138,2.5
445,40215090@N00,138,5.0
446,44791002@N03,138,0.5555555555555556
447,84292292@N00,138,2.9411764705882355
448,84292292@N00,138,2.9411764705882355
449,96250294@N08,138,5.0
450,12771303@N00,142,5.0
451,15231532@N00,142,5.0
452,20721230@N00,142,5.0
453,27236408@N00,142,5.0
454,30088500@N00,142,2.5
455,30088500@N00,142,2.5
456,30658965@N08,142,5.0
457,34695305@N05,142,5.0
458,36284883@N00,142,2.5
459,36284883@N00,142,2.5
460,58435577@N00,142,1.3333333333333333
461,58435577@N00,142,1.3333333333333333
462,82289802@N00,142,5.0
463,83889980@N00,142,5.0
464,84292292@N00,142,4.264705882352941
465,84292292@N00,142,4.264705882352941
466,18733834@N00,137,5.0
467,18733834@N00,137,5.0
468,18733834@N00,137,5.0
469,20721230@N00,137,1.4814814814814814
470,20721230@N00,137,1.4814814814814814
471,20721230@N00,137,1.4814814814814814
472,22816156@N00,137,3.333333333333333
473,26678816@N06,137,5.0
474,29780116@N03,137,5.0
475,30141085@N07,137,5.0
476,30141085@N07,137,5.0
477,36284883@N00,137,3.4375
478,36284883@N00,137,3.4375
479,36284883@N00,137,3.4375
480,36284883@N00,137,3.4375
481,36284883@N00,137,3.4375
482,36284883@N00,137,3.4375
483,36284883@N00,137,3.4375
484,36284883@N00,137,3.4375
485,38084071@N00,137,5.0
486,38084071@N00,137,5.0
487,44577016@N00,137,3.75
488,44577016@N00,137,3.75
489,44794046@N03,137,5.0
490,58435577@N00,137,0.3333333333333333
491,84292292@N00,137,0.2941176470588235
492,88832876@N00,137,5.0
493,88832876@N00,137,5.0
494,20721230@N00,140,1.3888888888888888
495,20721230@N00,140,1.3888888888888888
496,36284883@N00,140,5.0
497,53555696@N00,140,5.0
498,20721230@N00,139,0.7407407407407407
499,20721230@N00,139,0.7407407407407407
500,20721230@N00,139,0.7407407407407407
501,21375717@N00,148,0.7661290322580645
502,21375717@N00,148,0.7661290322580645
503,21375717@N00,148,0.7661290322580645
504,21375717@N00,148,0.7661290322580645
505,22549833@N02,148,5.0
506,24069847@N06,148,5.0
507,29239745@N00,148,5.0
508,37706524@N00,148,5.0
509,37706524@N00,148,5.0
510,37706524@N00,148,5.0
511,44124455505@N01,148,5.0
512,45275862@N00,148,5.0
513,62586117@N05,148,5.0
514,72141368@N00,148,5.0
515,72141368@N00,148,5.0
516,72141368@N00,148,5.0
517,72141368@N00,148,5.0
518,99644237@N00,148,5.0
519,21375717@N00,146,2.7419354838709675
520,64606034@N02,146,5.0
521,68222897@N00,146,1.9230769230769231
522,82289802@N00,146,2.5
523,8293801@N07,146,4.375
524,91041933@N00,146,5.0
525,21651911@N00,135,5.0
526,21651911@N00,143,3.333333333333333
527,30889436@N05,143,2.833333333333333
528,33159509@N02,143,5.0
529,84292292@N00,143,5.0
530,9944628@N08,143,5.0
531,25384802@N08,144,5.0
532,63677124@N07,134,5.0
533,63677124@N07,134,5.0
534,63677124@N07,134,5.0
535,63677124@N07,134,5.0
536,63677124@N07,134,5.0
537,63677124@N07,134,5.0
538,63677124@N07,134,5.0
539,64607715@N05,136,5.0
540,74821492@N00,145,5.0
541,82289802@N00,145,1.6666666666666663
542,10038095@N02,370,5.0
543,13657368@N00,370,5.0
544,13657368@N00,370,5.0
545,13657368@N00,370,5.0
546,13657368@N00,370,5.0
547,26458282@N02,370,5.0
548,26458282@N02,370,5.0
549,36273852@N00,370,5.0
550,38413087@N02,370,5.0
551,42713709@N00,370,5.0
552,44124298927@N01,370,5.0
553,44345361@N06,370,5.0
554,44345361@N06,370,5.0
555,44345361@N06,370,5.0
556,44345361@N06,370,5.0
557,48288451@N00,370,5.0
558,50178071@N00,370,5.0
559,53016716@N08,370,5.0
560,63025942@N08,370,5.0
561,68927383@N00,370,5.0
562,68927383@N00,370,5.0
563,68927383@N00,370,5.0
564,70829855@N00,370,5.0
565,7209126@N05,370,5.0
566,84371026@N00,370,1.6666666666666663
567,86054849@N00,370,4.166666666666667
568,10438417@N00,385,5.0
569,86054849@N00,385,0.8333333333333333
570,12664097@N04,378,5.0
571,12664097@N04,378,5.0
572,12664097@N04,378,5.0
573,28541531@N00,378,5.0
574,36484111@N00,378,5.0
575,41073622@N06,378,5.0
576,68151052@N03,378,5.0
577,71917673@N07,378,5.0
578,84292292@N00,378,5.0
579,84371026@N00,378,5.0
580,92095273@N00,378,5.0
581,13388133@N00,375,5.0
582,38943421@N02,375,5.0
583,13657368@N00,369,4.0
584,13968680@N07,369,5.0
585,44345361@N06,369,2.2222222222222223
586,60445767@N00,369,5.0
587,86054849@N00,369,5.0
588,91466057@N00,369,5.0
589,23245178@N08,387,5.0
590,41073622@N06,387,2.5
591,25066200@N02,376,5.0
592,26265233@N06,366,5.0
593,44124298927@N01,366,5.0
594,34501870@N00,379,5.0
595,55426546@N07,379,5.0
596,38584841@N08,383,5.0
597,41894175704@N01,386,5.0
598,56796376@N00,386,5.0
599,7956695@N03,386,5.0
600,7956695@N03,386,5.0
601,7956695@N03,386,5.0
602,94513668@N00,386,5.0
603,44124308442@N01,364,5.0
604,44345361@N06,382,4.444444444444445
605,71917673@N07,382,5.0
606,44345361@N06,380,4.444444444444445
607,44345361@N06,380,4.444444444444445
608,57922963@N00,372,5.0
609,67888883@N00,374,5.0
610,72025004@N00,374,5.0
611,72025004@N00,374,5.0
612,72025004@N00,374,5.0
613,72025004@N00,374,5.0
614,85914824@N00,368,5.0
615,87850762@N02,381,5.0
616,89429056@N00,384,5.0
617,91745097@N00,367,5.0
618,91745097@N00,367,5.0
619,10088862@N04,349,5.0
620,10088862@N04,349,5.0
621,10216976@N05,349,2.5
622,10736653@N03,349,5.0
623,11398652@N00,349,5.0
624,12176100@N00,349,5.0
625,12810816@N08,349,0.4166666666666666
626,12810816@N08,349,0.4166666666666666
627,17155762@N00,349,1.0
628,17306001@N00,349,2.5
629,20905541@N00,349,0.9722222222222222
630,21004413@N00,349,5.0
631,23269969@N00,349,5.0
632,25095063@N04,349,0.3100775193798449
633,30889436@N05,349,2.708333333333333
634,33064737@N06,349,1.6666666666666663
635,35092241@N03,349,5.0
636,35468149066@N01,349,0.5
637,36624593@N00,349,0.6818181818181818
638,37850683@N04,349,3.275862068965517
639,39489503@N00,349,0.78125
640,41413935@N00,349,1.6666666666666663
641,41894181187@N01,349,0.217391304347826
642,45372714@N07,349,1.5
643,50033322@N07,349,5.0
644,50588951@N00,349,5.0
645,58196392@N00,349,5.0
646,72155957@N00,349,0.8333333333333333
647,85169589@N00,349,2.5
648,85169589@N00,349,2.5
649,90338469@N00,349,0.0819672131147541
650,95726175@N00,349,5.0
651,9620344@N08,349,1.0
652,99366248@N00,349,0.3409090909090909
653,10092081@N02,352,5.0
654,10216976@N05,352,5.0
655,12771303@N00,352,5.0
656,12810816@N08,352,0.4166666666666666
657,14669743@N00,352,5.0
658,14707846@N00,352,3.333333333333333
659,15655687@N00,352,1.25
660,16599764@N05,352,5.0
661,16599764@N05,352,5.0
662,17155762@N00,352,2.333333333333333
663,17155762@N00,352,2.333333333333333
664,17155762@N00,352,2.333333333333333
665,19261460@N00,352,2.027027027027027
666,20721230@N00,352,5.0
667,21375717@N00,352,5.0
668,21703271@N02,352,5.0
669,23391210@N06,352,1.25
670,25095063@N04,352,1.2403100775193798
671,26768896@N00,352,0.8333333333333333
672,30296805@N00,352,5.0
673,31106556@N00,352,0.2631578947368421
674,34073237@N04,352,5.0
675,36319742@N05,352,0.1666666666666666
676,36859875@N00,352,0.46875
677,36859875@N00,352,0.46875
678,39489503@N00,352,0.9375
679,40664218@N00,352,1.6666666666666663
680,41894181187@N01,352,0.217391304347826
681,45533050@N00,352,1.6666666666666663
682,46048665@N00,352,1.6666666666666663
683,46653666@N00,352,2.0
684,46783079@N00,352,1.3333333333333333
685,49809164@N05,352,3.75
686,50040871@N06,352,1.0714285714285714
687,50051377@N04,352,5.0
688,55228353@N00,352,0.3571428571428571
689,57974319@N00,352,0.4545454545454546
690,58196392@N00,352,0.7142857142857142
691,58627294@N00,352,5.0
692,60444977@N00,352,1.6666666666666663
693,63623742@N05,352,5.0
694,63709829@N00,352,0.7142857142857142
695,66252312@N00,352,5.0
696,76029153@N00,352,5.0
697,76029153@N00,352,5.0
698,76029153@N00,352,5.0
699,77461880@N00,352,0.8333333333333333
700,79476731@N00,352,0.4166666666666666
701,79476731@N00,352,0.4166666666666666
702,88589201@N00,352,1.5
703,88589201@N00,352,1.5
704,88901594@N00,352,1.0
705,88916555@N00,352,0.0943396226415094
706,8990123@N05,352,5.0
707,91685781@N00,352,0.9090909090909092
708,92455828@N00,352,1.0526315789473684
709,9288799@N02,352,0.625
710,96662287@N02,352,1.25
711,97108788@N00,352,0.625
712,10126637@N02,322,5.0
713,10297667@N06,322,3.571428571428572
714,105106606@N05,322,2.5
715,12810816@N08,322,5.0
716,13070711@N03,322,2.5
717,13910409@N05,322,5.0
718,14707846@N00,322,5.0
719,16999444@N08,322,5.0
720,19261460@N00,322,3.783783783783784
721,19289077@N00,322,3.333333333333333
722,21063397@N00,322,5.0
723,21063397@N00,322,5.0
724,21063397@N00,322,5.0
725,22298448@N00,322,5.0
726,22298448@N00,322,5.0
727,22298448@N00,322,5.0
728,23373193@N00,322,3.333333333333333
729,23391210@N06,322,3.75
730,23531860@N00,322,3.0
731,23531860@N00,322,3.0
732,23791860@N03,322,2.076923076923077
733,24086895@N00,322,5.0
734,24152349@N02,322,5.0
735,24693058@N03,322,5.0
736,25095063@N04,322,5.0
737,25095063@N04,322,5.0
738,27647890@N03,322,5.0
739,29470012@N02,322,5.0
740,30129139@N04,322,5.0
741,30889436@N05,322,3.958333333333333
742,30889436@N05,322,3.958333333333333
743,31488400@N04,322,5.0
744,31502073@N05,322,5.0
745,33898701@N02,322,1.25
746,34951407@N03,322,3.571428571428572
747,35468149066@N01,322,4.0
748,36859875@N00,322,4.427083333333333
749,36859875@N00,322,4.427083333333333
750,37850683@N04,322,3.081896551724138
751,37850683@N04,322,3.081896551724138
752,37850683@N04,322,3.081896551724138
753,37850683@N04,322,3.081896551724138
754,37850683@N04,322,3.081896551724138
755,37850683@N04,322,3.081896551724138
756,37850683@N04,322,3.081896551724138
757,37850683@N04,322,3.081896551724138
758,38957893@N07,322,5.0
759,39213037@N03,322,5.0
760,39721596@N05,322,5.0
761,40467171@N00,322,5.0
762,40664218@N00,322,1.6666666666666663
763,41109263@N00,322,5.0
764,41109263@N00,322,5.0
765,42874453@N07,322,5.0
766,43334562@N00,322,2.5
767,45533050@N00,322,5.0
768,45697441@N00,322,2.5
769,45801303@N00,322,5.0
770,46293521@N04,322,5.0
771,46605871@N04,322,1.6666666666666663
772,46783079@N00,322,5.0
773,48288451@N00,322,5.0
774,48889099483@N01,322,3.125
775,50108192@N00,322,4.583333333333333
776,50918700@N00,322,5.0
777,50918700@N00,322,5.0
778,53878459@N00,322,5.0
779,55228353@N00,322,3.571428571428572
780,56335302@N00,322,5.0
781,56579997@N00,322,3.333333333333333
782,56728000@N00,322,1.6666666666666663
783,57419996@N00,322,0.3333333333333333
784,57519914@N00,322,1.0
785,59318060@N04,322,5.0
786,59367690@N00,322,3.571428571428572
787,61027058@N00,322,5.0
788,61027058@N00,322,5.0
789,61027058@N00,322,5.0
790,61107193@N03,322,5.0
791,61533954@N00,322,5.0
792,61784959@N00,322,5.0
793,62327252@N00,322,5.0
794,64589035@N00,322,0.5555555555555556
795,67536509@N00,322,5.0
796,67564216@N00,322,2.5
797,69754706@N02,322,5.0
798,70273910@N00,322,5.0
799,7183730@N06,322,4.0625
800,7183730@N06,322,4.0625
801,72155957@N00,322,2.013888888888889
802,72155957@N00,322,2.013888888888889
803,72155957@N00,322,2.013888888888889
804,72155957@N00,322,2.013888888888889
805,72155957@N00,322,2.013888888888889
806,72155957@N00,322,2.013888888888889
807,72155957@N00,322,2.013888888888889
808,72155957@N00,322,2.013888888888889
809,72155957@N00,322,2.013888888888889
810,72155957@N00,322,2.013888888888889
811,72746018@N00,322,5.0
812,73161879@N00,322,5.0
813,76209814@N00,322,0.8333333333333333
814,76281529@N00,322,5.0
815,76281529@N00,322,5.0
816,76281529@N00,322,5.0
817,76664011@N00,322,5.0
818,7666975@N03,322,5.0
819,8010579@N04,322,3.75
820,80373436@N00,322,5.0
821,8293801@N07,322,5.0
822,83426713@N04,322,5.0
823,85799032@N00,322,5.0
824,8697700@N03,322,5.0
825,8721758@N06,322,4.0
826,8828920@N02,322,5.0
827,88878784@N00,322,5.0
828,88901594@N00,322,2.0
829,89044848@N00,322,2.0408163265306123
830,89044848@N00,322,2.0408163265306123
831,89044848@N00,322,2.0408163265306123
832,89044848@N00,322,2.0408163265306123
833,89304827@N06,322,5.0
834,89904893@N00,322,3.333333333333333
835,91041933@N00,322,5.0
836,92496717@N00,322,5.0
837,9288799@N02,322,4.375
838,94093643@N00,322,5.0
839,95012188@N02,322,5.0
840,95674706@N00,322,3.333333333333333
841,96662287@N02,322,1.25
842,99366248@N00,322,1.5340909090909092
843,99366248@N00,322,1.5340909090909092
844,99456501@N00,322,4.545454545454545
845,10216976@N05,350,5.0
846,10297667@N06,350,3.571428571428572
847,10297667@N06,350,3.571428571428572
848,10297667@N06,350,3.571428571428572
849,105106606@N05,350,5.0
850,11037560@N04,350,3.333333333333333
851,11073206@N00,350,5.0
852,11841413@N08,350,5.0
853,118455675@N05,350,5.0
854,12193845@N00,350,5.0
855,12982516@N02,350,5.0
856,14021337@N00,350,1.875
857,14707846@N00,350,3.333333333333333
858,15631329@N00,350,2.5
859,15979571@N00,350,5.0
860,15979571@N00,350,5.0
861,15979571@N00,350,5.0
862,16069488@N00,350,2.5
863,16229575@N08,350,5.0
864,16493930@N00,350,5.0
865,16662833@N00,350,5.0
866,17155762@N00,350,0.6666666666666666
867,17528760@N00,350,5.0
868,17642817@N00,350,5.0
869,17754816@N00,350,5.0
